cluster_id;count;timespan;gap;locations;average_length;starting_title;starting_date;ending_date;end month;end decade;Span;ending_country;starting_country;starting_location;starting_year;all_locations;all_titles;all_countries;crossed;out_date;in_date;out_city;out_country;in_city;in_country;genre;first_text
cluster_5701091;8;1512;4;7;778;;1795-05-02T00:00:00Z;1799-06-22T00:00:00Z;6;1790;year+;Sweden;Sweden;Örebro;1795;['Örebro', 'Västerås', 'Norrköping', 'Göteborg', 'Stockholm', 'Gävle', 'Visby'];['Nytt Och Gammalt', 'Inrikes Tidningar', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Weckoblad För Gefleborgs Län', 'Örebro Weckoblad', 'Westeråsposten'];['Sweden'];;;;;;;;advice;"lmän, upgiswer el ganska enfaldigt och minst kostsanit medel, bestående af Hjorthornssalt och pulveriserat Hjorthorn, af hwardera 5 gran, hwilket Pulver, efter förcgängit afförande medel den fria dagen, intages hastigt utan at det hinner frasa ut, uti en matlked Winatticka, dä man känner första tecken til FrolZbrytningen. Om ej el Pulver hjälper fullkomligen, läges el äter nästa gäng. Jag har sett flere personer nyligen häraf hulp, »k, äfwen de, som ulan förmon tagit Kina. Del wore swagt at skryta af nägon specifique kraft i detta Pulver; men det förtjänar ytterligare rön, och den enda belöning jaq titlar, är, at hwar och en svin däraf finner nytta, wille gifiva det tilkänna. Hwad ljuf lilfredsställelse, osta mera balande än den rikes gull, al härmed kunna gagna i synnerhet den fattige, som ej har räd al tillika dyriegde Lä« kare eller Apothek. Af"
cluster_6798034;4;1484;4;4;613;;1793-08-17T00:00:00Z;1797-09-09T00:00:00Z;9;1790;year+;Sweden;Sweden;Falun;1793;['Falun', 'Göteborg', 'Örebro', 'Karlskrona'];['Fahlu Weckoblad', 'Carlscronas Wekoblad', 'Götheborgska Nyheter', 'Örebro Weckoblad'];['Sweden'];;;;;;;;stories;orgon sä dags, han fär det ändä icke. Wid deHa orden blef Frun aldeles utom sig och färdig at fä flag, sä at Mixtuca Simplez flux mäste tagas. Hon sprang in til Mannen, som icke war mindre rädd,.at säja emot sin Fru, än hon emot sin Son, fölgde henne ut. Du oförssämde sade Herrn, huru wägar du sätta dip up emot Frun och neka barnet hwad det ästundar? Frun kan ge lionom det sielf sade drängen. Han räkade at fä se mönan i wattenkaret och det är den som hon wille jag ssulle gifwa honom. Bäde Herrn och Frun bletwo bärwid ganska flata och hon war nog wettig? för at läta denna händelse tjena sig ti
cluster_5418338;8;1247;3;7;1144;;1796-07-15T00:00:00Z;1799-12-14T00:00:00Z;12;1790;year+;Sweden;Sweden;Stockholm;1796;['Stockholm', 'Gävle', 'Göteborg', 'Falun', 'Karlskrona', 'Örebro', 'Linköping'];['Fahlu Weckoblad', 'Inrikes Tidningar', 'Carlscronas Wekoblad', 'Götheborgs Tidningar', 'Weckoblad För Gefleborgs Län', 'Linköpingsbladet', 'Örebro Weckoblad'];['Sweden'];;;;;;;;news;lmänhetens upmärksamhet och behjertande. — Wid det af Ragunda och Stugu Socknemän uti Jämteland företgg. ne oförsigtlga försök, at leda den där framgäende Stora Indals Alfwen en ny wäg förbi dess förra fall, Storforssen, af 40 alnars perpendiculär höjd, nedanför Ragunda Sjön, begynte wattnet, dä Wärfloden den 6 i denne mänad hade sin största höjd,^ at inflyta i nya Canalen, dit därefter i största hast drog sig bäde Alfwens denna tid flytande owanligen höga watten-columne, och den som inneslöts i Ragunda Sjön, hwilken ägde mycken djuplek och uti rymd öfwer en fjerdedels qwadrat mil, och som härigenom, jämte förra Fallet Storforssen, inom 2:ne timars tid funnos uttömde och tor/a. Werkan häraf blef försträckelig för alla nedanföre wid samma Alf alt intil Hafwet pä en sträcka af 9 mil belägne Socknar: Forss, Liden, Indal, med flere, som hade sina ägor längs efter och pä ömse sidor om Alfwen.— WaUufloden, i början af i wägen liggande jord-massa, som den
cluster_30937996;5;1183;2;4;534;;1794-07-17T00:00:00Z;1797-10-12T00:00:00Z;10;1790;year+;Sweden;Sweden;Göteborg;1794;['Göteborg', 'Stockholm', 'Linköping', 'Norrköping'];['Götheborgs Tidningar', 'Inrikes Tidningar', 'Linköpingsbladet', 'Norrköpings Tidningar', 'Götheborgs Allehanda'];['Sweden'];;;;;;;;announcement;ds Acadtinie-Cantzler,Riddare och Columcndeur af Wäre Orden». Den Wälborne Friherre, Hr FredrichSparre, Sweriges RikcS Cantzler, för detta Wär Gouverneur. Riddare och Commendiur af Wäre Orden. Dnr Wälborne Friherre, Hr Arvid Fredr. Rurck, Er, afNikriö H.rr.ii-, President Uti Wärk c-ch Rikets Kammar,-Collcgio, Riddare och Co»>mendcur af Wäre Örcen^ Den Walborne Friherre
cluster_31758693;11;1162;2;4;701;;1796-07-29T00:00:00Z;1799-10-04T00:00:00Z;10;1790;year+;Sweden;Sweden;Stockholm;1796;['Stockholm', 'Linköping', 'Norrköping', 'Örebro'];['Inrikes Tidningar', 'Linköpingsbladet', 'Norrköpings Tidningar', 'Posttidningar', 'Örebro Weckoblad'];['Sweden'];;;;;;;;announcement;s. Alla de som hafwa nägre Rättegängs-saker uti Höglost. Kongl. Götha Hos-Rätt, eller ock äga pen» ninge-fordringar sä roäl här i Götheborg. Bohus, Elssborgs, Hallands, Jönköpings och östgötha Läns tandshösdingedvinmen, eller där belägne Stads- och kandt-Dvmstolar. ware sig efter Reverser eller Räkningar, och önffa fä dem snart iiidnfne, kmma minna detta ändamäl, enär anmälan i behörig tid derom sker skrift- eller mnndteligen til undertecknad härstadeS, eller ock utanstrifte
cluster_31773116;5;1084;2;3;1554;;1792-12-01T00:00:00Z;1795-11-20T00:00:00Z;11;1790;year+;Sweden;Sweden;Stockholm;1792;['Stockholm', 'Gävle', 'Linköping'];['Extra Posten', 'Weckoblad För Gefleborgs Län', 'Linköpingsbladet'];['Sweden'];;;;;;;;stories;"s följande: ""Det ar blott en Ibland Europcer, som warit sä län g t inne t China, som til Pekin. *) Den samma är Eminan oci) bor nu i Kent, nära wid Bromley. Historien är följande: Han hade i m«är bodt i Canton och där gjort tjenst som Factor, sä at han war fullkomlig MastChinestffa Språket, kunde säledes conversera med landets Inbyggare, och hade äfwentagit deras maner. Sedan han blifwit förtrolig wän med nägre Chinesiffe Köpmän,hwart är foro en gäng til Pekin, kommo de öjwerens sig emellan, at han flulle följatil Kejserliga Residencct som en Chinesare. Han gjorde följakteligcn sä, och ätfölgdetil Hufivudstaden utan hinder eller uppehåll. Första nwrgonen efter hans ankomst titkin, blef han stramd af nägot buller utanför sin dörr, och fick strax se nägra ChinSoldater komma inrusande. De wisade hor.om hans wänner, Köpmännerna, hängandeutan för hans fönster uprest galge; och utan at säga et ord, satte de honom i en flags xchaife, dertil egenteligen gjord, med öpning endast ofwanpä taket, för ljus och lrrst, och ina ställning blef han med wakt transporterad tilbaka til Canton, fortare än han kom.blef icke handterad med nägon stränghet widare. Men det besynnerligaste harwid ådenne hederliga man, som är förståndig och wäl underrättad i alla flags ämnen,m<wdrig tilfredsställa nägons nyfikenhet angående detta, widare än som sagdt är. Hanwiker grauncligen at swara pä alla frägor angående Lbina, och de saker, som han »sin resa ifrän Canton til Pekin vmöjeligen kunde undwika at se och i akttaga. *) Auctvr mena» wöl, sedan si"
cluster_81075;14;1016;1;4;496;;1796-07-26T00:00:00Z;1799-05-08T00:00:00Z;5;1790;year+;Sweden;Sweden;Göteborg;1796;['Göteborg', 'Örebro', 'Jönköping', 'Linköping'];['Götheborgs Allehanda', 'Götheborgska Nyheter', 'Götheborgs Tidningar', 'Linköpingsbladet', 'Jönköpings Allahanda', 'Örebro Weckoblad'];['Sweden'];;;;;;;;announcement;"ande: l) Gör han tanderna, de ma wara nog sä swarta eller gula, pa et b händigt satt mycket bwtta. 2) ^urerar han alla Fi,reltander.^ z) Uttager han tänder &lt;3 wäl som randstycken pa et behändigt satt. 4) In,atter han tander pa det naknriigaste. 5) fiat han en god T .',d Tinttur och likaledes Tandpulver. 6) s;ar han ock Tand Latverker. 7) Har l'a»'a» vcksä et godr Plaster, och likaledes en mycken god Spiritus mor Likrornar. 8) Kan man bos honom bekomma godt Twättnutn sör Sommarfinna"
cluster_81214;5;939;3;4;932;;1793-08-02T00:00:00Z;1796-02-27T00:00:00Z;2;1790;year+;Sweden;Sweden;Stockholm;1793;['Stockholm', 'Göteborg', 'Örebro', 'Linköping'];['Stockholmsposten', 'Götheborgska Nyheter', 'Götheborgs Tidningar', 'Linköpingsbladet', 'Örebro Weckoblad'];['Sweden'];;;;;;;;news;"noenvrerande» och hmilker dessiitem hade Lii stada frammantil, hwerigenoni mycket warten inkastades af böljorna, ock nu drefs af mader cch wind , emedan karlarne hade strukit seglen; bon började nu ar förs. ka alt, förut blifwa räddad; hon upletar, under et ouphörligt kulregn, de lä a som f jente a t uphisia seglen, turn hennes'siyrra tillut benne ej högre bista dem än pä halfmä masten , hn-ilkek man hennes lycka, ty i annor händelse hade Bätcn kunnat kantra, cnreta» det började ölala härol; och log hon nägst afsina kläder vw stoppade i hälen, at wattnet ej stullc för starkt inströmma, sätter sig sedan mid rodret, hwarifrän bon som oftast mäste ga ti: pumpen; under detta bennes arbete ansätter cn Ryst Fregatt henne med em vuphörlig eld, men lyckan stod deni djerfmom bi, i det denna Fregatt stötte pä grund och mäste med sin eld uphöra. Hon begynte nu i mörkret komma närmare til Swensta kusten, ock ankrade flunligen i granstaper af Smenstsund, sedan hon under rnängfaldiga faror fört-Bäten omtrank 7 L 8 mil. När Hkgstftlig Konling lii blcf härom underrättad, tackkcs Han i Räder gifwa henne e"
cluster_30937998;32;938;1;5;1460;;1795-01-20T00:00:00Z;1797-08-15T00:00:00Z;8;1790;year+;Sweden;Sweden;Stockholm;1795;['Stockholm', 'Falun', 'Gävle', 'Örebro', 'Göteborg'];['Dagligt Allehanda', 'Inrikes Tidningar', 'Posttidningar', 'Fahlu Weckoblad', 'Weckoblad För Gefleborgs Län', 'Örebro Weckoblad', 'Götheborgs Tidningar'];['Sweden'];;;;;;;;announcement;"lu: 110, En Kula, som är en apprvberad hem» lighet, upfunnen.af Chemiä Prosetzoren wio Aeademien i Oxford, Herr Waston; med denna Kulan san man flipa Rak - och Penn-knifwar, utan at nian behöfwer nyttja Olje-sten, Ladei-remmar eller Sniglar; KNifwarne dragas dänippä efter wanljgheten. Ägaren af denna Kula smickrar stg med allmänt bifall, sedan den blilwit proverad: en Kula kostar 12 §. 2:0, Et Watten ifrån Paris, kallat eau som är gansta förträffligt för huden. Det bibehZlker densamma frist samt borttager alla roda fläckar och fnas utan minsta fmärta; älwen bruPaS det sor ögonens hetsighet, antingen det konnxer af för mrcket wakande arbete eller dam; det ränfar vcksä munnen och gifwer en god, behagelig och ren andedrägt. Sättet at bruka detta Watlen är: Man tager en niatsted full, stär det i et glaS med fvifTt BninS-watten, b mar med man twättar fia. morgon och afton, utan at torka sig. Likaledes kan man (kölja munnen med detsamma och lwätta ögo» nen. Detta förtager hetta och blemmor i anstgtet, som kunna wara tilkomne af ssärpa i bloden eller fcr^yf» »ingar, vch bör man betjäna sig däraf morgon och aitcn när man twältar sig. En hel Bcuteille kostar 24 f. vch"
cluster_30937997;32;924;1;5;1064;;1795-02-03T00:00:00Z;1797-08-15T00:00:00Z;8;1790;year+;Sweden;Sweden;Stockholm;1795;['Stockholm', 'Falun', 'Gävle', 'Örebro', 'Göteborg'];['Inrikes Tidningar', 'Posttidningar', 'Dagligt Allehanda', 'Fahlu Weckoblad', 'Weckoblad För Gefleborgs Län', 'Örebro Weckoblad', 'Götheborgs Tidningar'];['Sweden'];;;;;;;;announcement;"cn. ägaren af denna kula smickrar sig med allmänt bifall, sedan den blifwit probcrad: E» kula kostar ir si. 2) Ek Wattcn ifrån Paris, kalladtLan Admiräble, sol» är gansta förträffeligt för hudell. Dct bibchäller densamma frist somt borttager alla röda fläckar och fnas uran minsta smärta; äswcn brukas det för ögonens hetsighet, antingen det kominer af för inyckct wakande, arbete eller da,n; ber rensar också munnen och gifwcr en god, bchagelig och ren andedrägt. Sättet at bruka detta wattcn är: inan täger en matsted full, star det i et glas ined fristt Brunns-watken, hwarmed man twattar sig morgon och afton, man at tvrrka sig. Likaledes ka» man stölja munnen med detsamma och twätta ögonen. Detta förtager hetta och blcmmor i ansigtet, som kunna mara tilkomne af stärpa i blodcn eller förkylningar: och bör man betjena sig däraf morgon och aston när man twattar sig. En hel Butelj kostar n tz. och cn hal"
cluster_6796885;16;902;1;4;558;;1795-02-25T00:00:00Z;1797-08-15T00:00:00Z;8;1790;year+;Sweden;Sweden;Stockholm;1795;['Stockholm', 'Falun', 'Gävle', 'Göteborg'];['Fahlu Weckoblad', 'Inrikes Tidningar', 'Götheborgs Tidningar', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;announcement;unnen och gifwer en god, behaglig och ren andedrägt. Sättet at bruka detta wassen, är: nian tager en nmtsscd full, flär det i et glas nied frisst Brunnswaktcn, hwarmed man twättar sig morgon vch afton, utan at torka sig. Likaledes kan man ssölja munnen nied det samma och twätta ögonen. Detta förtager hetta och blemmor i ansigtct, som kunna wara tilkomne af ssärpa i bloden eller förkylningar: och bör nian betjena sig deraf morgon och afton när nian twättar sig: En hel Bouteille kostar 24 fl., och en half 12 fl. 3) E
cluster_6134701;4;875;2;4;1331;;1795-01-03T00:00:00Z;1797-05-27T00:00:00Z;5;1790;year+;Sweden;Sweden;Stockholm;1795;['Stockholm', 'Göteborg', 'Linköping', 'Gävle'];['Stockholmsposten', 'Götheborgs Tidningar', 'Weckoblad För Gefleborgs Län', 'Linköpingsbladet'];['Sweden'];;;;;;;;stories;"sälla tidepurM, dä jag, i Engelst wagn sä tungt, mig wraktc wid min stätta maka; dä Bischoff rann i hwardagslag, dä »rodde wist» omöjligt jag, at Kronans Fan kol denna dag mig sa förträffligt stulle smaka. Men Lyckan klef mig Ater wred, frän hennes höjd jag stöttes ned, blef lwungen at burdus Cedera; försökte all flags Industri, Willard, Ia Belle och Lotteri, Hembryggeri, Luriidrägeri — »lien lyckades mcd intetdera. Den lid det lönade fin man, Jag Statens bästa tog mig an, strek starkt pä krig— och Swensta strän; tvär nitiff för Fantasters -ak, höll tal pä gator, torg och tak, drack skalar, wid kanoners brak, och ropte hurra, pä begäran. Min lefnad sedan tyst förflöt, vch nästan ingen ting mig tröt, förutan stor och permistioner; jag strök kring staden som et noll, för björnar smög pä alla häll; är mi cn lerin i Parbricoll, vch nyttjas wid Parenlationer. ^ Och hon, öwars like förr ej fans Z yppig stärd vch prakt och glans, frän huflvudct til foladjället, säg werldens lust fä snart strgäs: — Nu gör hon riSgrynskorf. xunsts, god och wälsmoklig det fbrsiäs, sä wäl at genom hämtning fäs, som ock at spisa uppä stället. Se här, min wän, til tidsfördrif, en styckad mälning af det lif hwars lopp jag korrt nu sammandrager Ställ, när i lyckan jag befalt, sä wänlig sen det blifwit alt, oändlig! ödmjitk när jag smålk, och Wi§ hwar gäng jag haft pod"
cluster_30045772;4;842;2;3;1289;;1793-08-22T00:00:00Z;1795-12-12T00:00:00Z;12;1790;year+;Sweden;Sweden;Göteborg;1793;['Göteborg', 'Stockholm', 'Linköping'];['Götheborgs Tidningar', 'Stockholmsposten', 'Linköpingsbladet'];['Sweden'];;;;;;;;advice;"nägra hundrade personer tilsammans, skr säkerhet skull, dä ek dylikt Rese-Eäkskap sär namn of Carawan, och har en stor mängd ©smeter »rnb sig. Dessa Cora»maner afgä pä wissa ärstider, sch den til LNecca är den manligaste och mäst bekanta. Man refer pä delia sätt med ganska ringa kostnad, men födan cch nattlägrenunder wägen äro mycket ussla. Z anseende til de mängo Strätröfwarna, kunna crdenleliga Post-och Skjuts-Stationer ef anläggas i dessa Länder. — Uti Fe; och Marocco skicka Stächäll-.rne k Provincerno i wigliga ärender förnäme Beljenter til hästtil Monarchen; annars nyttjar i»an bodbärare, som löpa sä snabt, al de pä g d garstid lägga til rygga 40 Tysta mil. — Lhinesiste Kejsarns bafwa lätit anlägga Gästgifwaregärdar, wiv hwarje lode mil, til Resandes forlstaffande och beqwäiiilighet;uii stcra of deui siä g a 4-22 hästar i beredskap, för at fortffaffa KejkarenS Couriercr; Post- eller Gästgifwaregärdarnes antal i hela China stiger til 10,020, ochhästarneS til 200,022. Tmänns Couriercr affärdas allid pä en gäng, pä detat, i fall nägvt händer den ena, den andre mä frambringa Depechcrna. — UtiTarkarier bära Postillonerne sn med fmä klockor befattt gördel, at deraS ankomst päI8ngt häll mSite höras ä nästa Station, och en annan strax wara färdig at cmollagaDcpechern"
cluster_6135569;4;791;1;4;1393;;1792-06-23T00:00:00Z;1794-08-23T00:00:00Z;8;1790;year+;Sweden;Sweden;Stockholm;1792;['Stockholm', 'Göteborg', 'Gävle', 'Örebro'];['Stockholmsposten', 'Götheborgs Tidningar', 'Weckoblad För Gefleborgs Län', 'Örebro Weckoblad'];['Sweden'];;;;;;;;advice;"nom luften, som ar nederst i Wart ram wäl intet alcid fuktig, ,ncn altid kallare, hcttas, och, örn den tillika tvär siik t ig , torkas. För at ratt handgripligt wisa denna LuftwärmarcS werkan, kan nian blott lära komma litet eld wid röret, och knapt är det ripwärmdt, fä flyger den upheltade luften dä utur röret sä starkt, at man knapt kän uthärda en»minut at hälla handen öftvcr öpningen. Tjockleken af er sädant rör bestiger sig i diametern nedanföre ungefär g tum och ofwanföre hälften. I större rum kan det intet stada, otti twänne sädane rör appliceras i Kakelugnen. Kakelugnsmakare» bekläder det först med Ler och Tegel, pä det ct det »ia desi längre kunna stä emot dcn sig beständigt päträngandc lägan. Om äret besparas öfwer halsten af wcd. Om rrnnmen stro läge, sä göres et knä pä röret, som man kan wrioa pä hwilkcn sida som hälst. Lil märkandes är äfwen, at sselfwa Kakelugns-inrättningen med rör blifwcr såsom manlig och at ci det ringaste dcrnti förändras. W. - - - förste Pastor uti Naumbnrg, wid Bober. Hc&gt;g kan af egen erfarenhet nied al säkerhet reeonimendera dcn har bestrcfne inrättningen, som i alt swarar emot-den nyrta Herr Upstnnaren tillägger deli; ty jaa Hi' lätit upsa lia en Kakelugn,, och gjort dermed flera försök. Te senare Anmärkningarne äro af mig, som tycktes mig wara nödige för deni sam hofwa läge» rum, och som ka,iste torde tro, at denna Luftwärmare fordrade en helt annan Ka"
